date,tic,open,high,low,close,volume,macd,macds,macdh,macd.1,macd_signal,macd_hist,ema_3,ema_5,ema_8,ema_10,ema_12,ema_15,ema_20,ema_26,ema_30,ema_35,ema_40,ema_45,ema_50,ema_60,ema_100,ema_200,sma_5,sma_10,sma_15,sma_20,sma_30,sma_50,sma_60,sma_100,sma_200,wma_10,wma_20,wma_30,dema_10,dema_20,dema_30,tema_10,tema_20,tema_30,trix,trix_signal,rsi_6,rsi_9,rsi_12,rsi_14,rsi_21,rsi_24,cci_14,cci_20,roc_12,roc_25,mom_10,mom_14,mom_20,willr_14,willr_21,stoch_k_9,stoch_d_9,stoch_j_9,stoch_k_14,stoch_d_14,stoch_j_14,uo,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_upper_50,bb_lower_50,bb_width_50,bb_pct_50,atr_7,atr_14,atr_21,std_10,std_20,std_30,kc_upper,kc_lower,dc_upper,dc_lower,dc_middle,obv,vol_ma_5,vol_ma_10,vol_ma_20,vol_ratio,mfi,ad_line,vwap,cmf,adx,pos_di,neg_di,aroon_up,aroon_down,aroon_osc,pivot,r1,r2,s1,s2,sar,price_change,price_change_pct,true_range,typical_price,median_price,weighted_close,intraday_intensity
2025-09-16,AAPL,237.18,241.22,236.32,238.15,63421100,3.77,4.23,-0.45,3.77,4.23,-0.45,236.36,235.42,234.77,234.39,233.98,233.27,231.93,230.21,229.07,227.73,226.48,225.36,224.36,222.71,219.49,217.66,233.15,235.59,234.01,232.33,229.92,222.15,219.37,212.99,221.58,234.83,233.88,232.67,236.15,237.29,237.14,235.73,236.69,238.4,0.28,0.31,50.6,49.38,57.5,60.91,56.21,57.3,80.24,106.81,2.4,4.83,8.43,8.84,7.26,-20.62,-18.07,79.38,67.38,103.36,79.38,69.33,99.46,51.2,241.95,222.71,8.28,0.8,245.04,199.26,20.61,0.85,5.13,4.64,4.34,4.32,4.81,7.64,241.21,222.65,241.32,223.78,232.55,2017217400,59118840.0,57975520.0,48645355.0,1.3,67.11,3905919928.8,168.06,0.1,10.88,38.74,26.08,72.0,32.0,40.0,236.64,238.25,239.8,235.09,233.48,225.95,1.45,0.61,4.9,238.56,238.77,238.46,-16049421.22
2025-09-17,AAPL,238.97,240.1,237.73,238.99,46508000,3.89,4.16,-0.27,3.89,4.16,-0.27,237.67,236.61,235.71,235.23,234.75,233.99,232.6,230.86,229.71,228.35,227.09,225.95,224.93,223.25,219.87,217.87,235.59,235.64,234.65,232.75,231.12,222.73,219.99,213.3,221.6,235.45,234.52,233.25,237.35,238.06,237.86,237.31,237.61,239.11,0.28,0.3,61.74,48.43,59.09,60.58,57.65,55.11,76.43,98.69,2.95,4.07,0.52,8.5,8.43,-15.16,-13.28,84.84,78.05,98.42,84.84,78.81,96.9,51.19,242.77,222.72,8.61,0.81,245.83,199.63,20.74,0.85,4.93,4.62,4.31,4.36,5.01,5.88,241.84,223.36,241.32,223.78,232.55,2063725400,51732280.0,55983540.0,49000625.0,0.95,67.84,3908863473.1,168.1,0.11,9.51,36.72,26.19,68.0,28.0,40.0,238.56,240.81,243.46,235.91,233.66,226.26,0.84,0.35,2.37,238.94,238.92,238.95,2943544.3
2025-09-18,AAPL,239.97,241.2,236.65,237.88,44249600,3.86,4.1,-0.24,3.86,4.1,-0.24,237.78,237.03,236.19,235.71,235.23,234.48,233.1,231.38,230.24,228.88,227.62,226.47,225.44,223.72,220.23,218.07,237.16,235.45,235.15,233.34,231.94,223.27,220.62,213.58,221.61,235.86,235.01,233.69,237.84,238.5,238.35,237.81,238.03,239.5,0.27,0.3,91.66,46.55,61.22,56.79,56.81,54.56,62.24,82.51,3.55,1.95,-1.9,5.32,11.87,-22.38,-19.61,78.13,80.78,72.82,77.62,80.61,71.63,50.73,243.09,223.6,8.35,0.73,246.51,200.02,20.82,0.81,4.8,4.65,4.36,4.2,4.87,4.94,242.41,223.79,241.32,223.78,232.55,2019475800,50540480.0,55653560.0,49099910.0,0.9,62.2,3888537832.66,168.14,0.13,9.54,34.28,26.0,64.0,24.0,40.0,238.94,240.15,241.31,237.78,236.57,226.55,-1.11,-0.46,4.55,238.58,238.92,238.4,-20325640.44
2025-09-19,AAPL,241.23,246.3,240.21,245.5,163741300,4.39,4.16,0.23,4.39,4.16,0.23,241.64,239.86,238.26,237.49,236.81,235.85,234.28,232.42,231.22,229.8,228.49,227.3,226.23,224.44,220.73,218.34,239.44,236.03,236.01,234.37,232.79,223.93,221.35,213.94,221.65,237.68,236.16,234.56,240.69,240.24,239.74,241.54,240.31,241.18,0.27,0.29,93.73,61.9,59.98,64.4,67.16,61.15,142.77,146.14,2.95,5.46,5.81,13.36,20.6,-3.93,-3.55,96.07,86.35,115.52,96.07,86.18,115.85,63.95,244.7,224.04,8.81,1.04,247.79,200.07,21.31,0.95,4.81,5.11,4.53,5.15,5.16,5.01,244.51,224.06,246.3,224.69,235.5,2183217100,72123900.0,66540650.0,55755915.0,2.94,67.8,4009260071.9,168.28,0.23,10.28,38.34,23.67,100.0,20.0,80.0,238.58,240.5,243.13,235.95,234.03,226.85,7.62,3.2,8.42,244.0,243.26,244.38,120722239.24
2025-09-22,AAPL,248.3,256.64,248.12,256.08,105517400,5.6,4.45,1.15,5.6,4.45,1.15,248.86,245.26,242.22,240.87,239.78,238.38,236.36,234.18,232.83,231.26,229.84,228.55,227.4,225.48,221.43,218.72,243.32,237.85,237.61,235.79,233.68,224.83,222.27,214.38,221.74,241.33,238.23,236.07,246.25,243.62,242.29,248.74,244.88,244.53,0.28,0.29,95.42,77.81,68.31,74.16,73.53,67.43,265.47,241.42,6.8,10.57,18.2,26.36,28.32,-1.82,-1.75,98.18,90.79,112.95,98.18,90.62,113.28,68.99,249.51,222.07,11.64,1.24,250.07,199.59,22.45,1.12,5.86,5.54,4.93,8.19,6.86,6.53,247.44,225.28,256.64,224.69,240.66,2288734500,84687480.0,72192440.0,58907895.0,1.79,74.68,4100906639.98,168.38,0.29,13.07,48.72,16.17,100.0,16.0,84.0,244.0,247.8,250.09,241.71,237.91,227.63,10.58,4.31,11.14,253.61,252.38,254.23,91646568.08
2025-09-23,AAPL,255.88,257.34,253.58,254.43,60275200,6.36,4.83,1.53,6.36,4.83,1.53,251.64,248.32,244.93,243.34,242.03,240.39,238.08,235.68,234.22,232.55,231.04,229.67,228.46,226.43,222.08,219.07,246.58,239.86,239.25,237.15,234.59,225.74,223.16,214.8,221.79,244.34,240.01,237.4,249.76,246.21,244.38,252.64,248.13,247.12,0.3,0.29,88.13,91.68,66.0,66.81,70.5,66.22,206.86,222.62,6.15,10.2,20.08,15.96,27.27,-9.27,-8.91,90.52,94.92,81.71,90.73,94.99,82.21,62.77,252.57,221.73,13.01,1.06,251.89,199.6,23.17,1.05,5.61,5.15,4.91,9.58,7.71,7.42,248.39,227.77,257.34,224.69,241.02,2228459300,84058300.0,71588570.0,60372500.0,1.0,74.64,4067883525.09,168.44,0.26,15.79,42.23,17.38,100.0,12.0,88.0,253.61,259.11,262.13,250.59,245.09,229.37,-1.65,-0.64,3.76,255.12,255.46,254.94,-33023114.89
2025-09-24,AAPL,255.22,255.74,251.04,252.31,42303700,6.7,5.2,1.5,6.7,5.2,1.5,251.98,249.65,246.57,244.97,243.61,241.88,239.44,236.91,235.39,233.65,232.07,230.66,229.39,227.27,222.68,219.4,249.24,242.41,240.18,238.3,235.34,226.61,223.94,215.19,221.84,246.6,241.45,238.55,251.56,248.02,245.98,254.05,250.16,248.95,0.32,0.3,79.6,84.77,65.56,62.98,68.89,68.48,133.07,171.93,6.07,9.43,25.52,12.53,23.0,-16.02,-15.41,82.24,90.31,66.09,83.98,90.96,70.01,59.14,254.66,221.94,13.73,0.93,253.36,199.86,23.61,0.98,5.69,5.26,4.99,9.1,8.18,8.03,249.97,228.91,257.34,225.95,241.64,2186155600,83217440.0,67474860.0,59758930.0,0.71,69.78,4048441824.66,168.48,0.21,17.61,39.93,20.46,96.0,8.0,88.0,255.12,256.65,258.88,252.89,251.36,231.6,-2.12,-0.83,4.7,253.03,253.39,252.85,-19441700.43
2025-09-25,AAPL,253.21,257.17,251.71,256.87,55202100,7.27,5.62,1.65,7.27,5.62,1.65,254.42,252.06,248.86,247.13,245.65,243.75,241.1,238.39,236.77,234.94,233.28,231.8,230.47,228.24,223.36,219.78,253.04,245.1,241.31,239.62,236.13,227.54,224.76,215.71,221.91,249.23,243.22,239.94,254.29,250.36,247.98,256.8,252.92,251.33,0.35,0.31,82.34,85.01,73.76,66.29,69.98,71.43,119.27,163.58,9.61,13.65,26.84,17.18,26.38,-1.5,-1.5,97.89,90.22,113.25,98.5,91.07,113.37,64.59,257.51,221.73,14.94,0.98,255.2,199.89,24.31,1.03,5.77,5.45,5.02,9.0,8.95,8.93,252.0,230.19,257.34,225.95,241.64,2241357700,85407940.0,67974210.0,60956060.0,0.91,69.9,4097577759.83,168.54,0.22,18.73,38.56,19.75,92.0,4.0,88.0,253.03,255.02,257.73,250.32,248.33,233.66,4.56,1.81,5.46,255.25,254.44,255.66,49135935.16
2025-09-26,AAPL,254.1,257.6,253.78,255.46,46076300,7.51,5.99,1.52,7.51,5.99,1.52,254.94,253.19,250.33,248.65,247.16,245.22,242.46,239.65,237.98,236.08,234.37,232.83,231.45,229.14,224.0,220.13,255.03,247.24,242.37,240.76,236.88,228.45,225.48,216.27,221.97,251.12,244.73,241.18,255.74,252.08,249.59,257.75,254.72,253.11,0.37,0.32,81.46,79.93,84.75,66.79,68.04,68.94,99.27,136.88,12.64,13.59,21.39,17.58,22.9,-6.76,-6.76,89.94,90.03,89.78,93.24,91.91,95.9,63.88,259.66,221.87,15.7,0.89,256.73,200.17,24.76,0.98,5.98,5.45,5.07,8.62,9.45,9.57,253.37,231.56,257.6,225.95,241.78,2195281400,61874940.0,66999420.0,61356140.0,0.75,75.11,4092029304.85,168.58,0.2,20.93,39.12,16.94,100.0,0.0,100.0,255.25,258.79,260.71,253.33,249.79,235.56,-1.41,-0.55,3.82,255.61,255.69,255.58,-5548454.97
2025-09-29,AAPL,254.56,255.0,253.01,254.43,40127700,7.53,6.3,1.23,7.53,6.3,1.23,254.69,253.6,251.24,249.7,248.28,246.37,243.6,240.75,239.04,237.1,235.34,233.77,232.35,229.97,224.6,220.47,254.7,249.01,243.47,241.88,237.65,229.32,226.16,216.83,222.01,252.42,246.03,242.32,256.37,253.34,250.89,257.65,255.83,254.41,0.38,0.33,70.91,76.33,81.25,70.14,66.04,68.53,75.26,105.12,10.61,11.71,17.73,20.08,22.29,-10.02,-10.02,84.87,90.9,72.8,89.98,93.91,82.14,67.14,261.25,222.5,16.02,0.82,258.08,200.55,25.09,0.94,5.68,5.24,5.0,8.01,9.69,10.03,254.09,233.12,257.6,225.95,241.78,2155153700,48797000.0,66742240.0,61391605.0,0.65,76.97,4109169277.21,168.62,0.22,24.19,40.71,14.61,96.0,8.0,88.0,255.61,257.45,259.43,253.63,251.79,237.76,-1.03,-0.4,2.45,254.15,254.0,254.22,17139972.36
2025-09-30,AAPL,254.86,255.92,253.11,254.63,37704300,7.48,6.54,0.94,7.48,6.54,0.94,254.66,253.95,251.99,250.59,249.26,247.4,244.65,241.77,240.05,238.07,236.28,234.67,233.22,230.77,225.19,220.81,254.74,250.66,244.82,243.12,238.44,230.16,226.9,217.42,222.05,253.45,247.24,243.41,256.78,254.41,252.08,257.44,256.69,255.53,0.4,0.35,43.39,75.83,79.2,82.77,66.55,67.68,67.26,94.57,8.78,12.09,16.48,27.84,24.91,-9.6,-9.38,85.82,86.88,83.71,90.4,91.21,88.79,65.68,262.41,223.84,15.87,0.8,259.38,200.94,25.39,0.92,4.88,4.84,5.03,7.18,9.64,10.41,254.34,234.97,257.6,225.95,241.78,2192858000,44282820.0,64170560.0,61073040.0,0.62,85.01,4112255394.3,168.66,0.21,29.32,45.42,4.88,92.0,4.0,88.0,254.15,255.28,256.14,253.29,252.16,239.75,0.2,0.08,2.81,254.55,254.52,254.57,3086117.08
2025-10-01,AAPL,255.04,258.79,254.93,255.45,48713900,7.42,6.72,0.71,7.42,6.72,0.71,255.05,254.45,252.76,251.48,250.21,248.41,245.68,242.79,241.04,239.04,237.22,235.58,234.1,231.58,225.79,221.16,255.37,252.3,246.73,243.97,239.27,230.98,227.66,218.0,222.09,254.32,248.42,244.51,257.26,255.44,253.22,257.47,257.5,256.6,0.41,0.36,55.03,79.29,78.08,81.73,69.39,67.51,72.15,95.98,7.92,11.4,16.46,25.42,16.98,-11.22,-10.17,82.02,84.24,77.59,88.78,89.72,86.9,53.51,263.88,224.06,16.32,0.79,260.7,201.26,25.73,0.91,3.88,4.87,4.99,6.0,9.95,10.75,255.42,235.95,258.79,225.95,242.37,2241571900,45564860.0,64391150.0,60187345.0,0.81,85.08,4076666482.9,168.71,0.14,34.92,49.39,4.86,100.0,0.0,100.0,254.55,256.0,257.36,253.19,251.74,241.53,0.82,0.32,4.16,256.39,256.86,256.15,-35588911.4
2025-10-02,AAPL,256.58,258.18,254.15,257.13,42630200,7.42,6.86,0.57,7.42,6.86,0.57,256.09,255.34,253.73,252.5,251.27,249.5,246.77,243.85,242.08,240.04,238.19,236.51,235.0,232.42,226.41,221.52,255.42,254.23,248.54,244.84,240.3,231.84,228.43,218.58,222.14,255.19,249.67,245.66,258.08,256.59,254.45,258.08,258.5,257.78,0.42,0.37,74.85,74.18,78.23,80.58,65.74,67.33,66.55,85.52,7.97,11.56,19.25,23.06,17.35,-6.99,-5.05,84.44,84.1,85.13,93.01,90.73,97.58,57.21,265.48,224.2,16.86,0.8,262.05,201.63,26.06,0.92,3.92,4.76,4.74,3.37,10.32,10.93,256.3,237.25,258.79,225.95,242.37,2284202100,43050480.0,64229210.0,59941385.0,0.71,84.93,4097082434.76,168.75,0.12,40.3,44.38,6.13,96.0,36.0,60.0,256.39,257.85,260.25,253.99,252.53,243.6,1.68,0.66,4.03,256.49,256.17,256.65,20415951.86
